dist,dist_t,pvalue_t,med_dist,dist_5,dist_95,z,embed_type,cov_p_value,data_size
0.10237739712595531,43.6779790708392,0.0,0.10656533537766116,0.09634783310327584,0.11903929344954017,[0.06750974 0.06676071 0.11874462 ... 0.10819656 0.09345333 0.08089712],orig,0.0001999600079984003,6446
0.1805631071359059,142.03739322723456,0.0,0.18391539436723875,0.17176049376592,0.19558573965027,[0.06750974 0.06676071 0.11874462 ... 0.10819656 0.09345333 0.08089712],cond,0.0001999600079984003,6446
0.21201927245339316,198.63980193110348,0.0,0.21532923885000374,0.2017949708644467,0.2271566887909428,[0.06750974 0.06676071 0.11874462 ... 0.10819656 0.09345333 0.08089712],uncond,0.0001999600079984003,6446
