dist,dist_t,pvalue_t,med_dist,dist_5,dist_95,z,embed_type,cov_p_value,data_size
0.09563506886054422,18.779534573806576,0.0,0.10306967074766545,0.09165862025964902,0.11658505500484945,[0.06750974 0.06676071 0.09454351 ... 0.04375983 0.09345333 0.08089712],orig,0.0001999600079984003,3578
0.17542997152049994,71.01431646537587,0.0,0.1822589121766699,0.16798303106512114,0.19585521374927514,[0.06750974 0.06676071 0.09454351 ... 0.04375983 0.09345333 0.08089712],cond,0.0001999600079984003,3578
0.18698788071600558,81.68871326022487,0.0,0.19403944584217725,0.17779970691851887,0.2081363973651028,[0.06750974 0.06676071 0.09454351 ... 0.04375983 0.09345333 0.08089712],uncond,0.0001999600079984003,3578
