dist,dist_t,pvalue_t,med_dist,dist_5,dist_95,z,embed_type,cov_p_value,data_size
0.10237739712595531,43.6779790708392,0.0,0.10656533537766116,0.09634783310327584,0.11903929344954017,[0.06750974 0.06676071 0.11874462 ... 0.10819656 0.09345333 0.08089712],orig,0.0001999600079984003,6446
0.1940436319552178,165.1903674328646,0.0,0.19709923329712106,0.18506157024723618,0.20876279875561074,[0.06750974 0.06676071 0.11874462 ... 0.10819656 0.09345333 0.08089712],cond,0.0001999600079984003,6446
0.21130165377491014,197.25262663063702,0.0,0.2144381059342481,0.2006154282922446,0.22712620322452864,[0.06750974 0.06676071 0.11874462 ... 0.10819656 0.09345333 0.08089712],uncond,0.0001999600079984003,6446
