dist,dist_t,pvalue_t,med_dist,dist_5,dist_95,z,embed_type,cov_p_value,data_size
0.0966107854635741,22.767589832477558,0.0,0.10401995999721796,0.0917611276390787,0.11792526327918969,[0.06750974 0.06676071 0.09454351 ... 0.04375983 0.09345333 0.08089712],orig,0.0001999600079984003,4105
0.1783135998364683,85.47308776863612,0.0,0.1852311094421355,0.1718664215631521,0.19716324342573416,[0.06750974 0.06676071 0.09454351 ... 0.04375983 0.09345333 0.08089712],cond,0.0001999600079984003,4105
0.18379913327760633,91.2824082957148,0.0,0.190222667646201,0.17550567218016402,0.20578859678630276,[0.06750974 0.06676071 0.09454351 ... 0.04375983 0.09345333 0.08089712],uncond,0.0001999600079984003,4105
