dist,dist_t,pvalue_t,med_dist,dist_5,dist_95,z,embed_type,cov_p_value,data_size
0.11552432761888974,85.87191539559637,0.0,0.11738631654788112,0.10894162107130795,0.1279999193866527,[0.13447666 0.06750974 0.06676071 ... 0.08089712 0.12636741 0.13342994],orig,0.0001999600079984003,9524
0.24372988847100832,394.4863776665884,0.0,0.24510252536935567,0.23498465615382372,0.25534955801682857,[0.13447666 0.06750974 0.06676071 ... 0.08089712 0.12636741 0.13342994],cond,0.0001999600079984003,9524
0.2458493227086762,401.5142310501614,0.0,0.24763168209446346,0.23651579151226762,0.2588686413991727,[0.13447666 0.06750974 0.06676071 ... 0.08089712 0.12636741 0.13342994],uncond,0.0001999600079984003,9524
